Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
59036,29152,77,445,1764,11008,1462,1167,596.72,269.35,20,29.02,25.74,81,10,825.7,67.9,665,343,BENIGN
46628,46965,347,362,6884,12534,1224,461,174.35,436.1,26,98.08,36.69,47,44,59.31,19.54,201,380,MALICIOUS
20003,9039,71,27,11221,9600,1461,141,1281.21,332.18,36,63.33,33.85,78,49,131.74,360.12,630,106,BENIGN
57215,86885,322,400,3347,13001,180,1245,210.37,416.05,27,86.26,5.17,91,45,791.73,313.29,170,359,BENIGN
3560,25157,88,407,14817,6197,545,518,25.59,187.92,22,1.39,14.37,79,29,364.82,453.49,79,297,BENIGN
14743,81450,437,139,9821,14512,485,1333,774.96,494.55,22,94.95,35.03,15,46,841.99,480.3,847,97,BENIGN
9905,86150,84,138,2678,12652,1082,1284,117.59,187.54,29,17.44,17.64,18,27,520.44,12.35,265,453,BENIGN
14708,55544,244,470,14220,4987,800,996,863.58,365.59,20,63.04,3.78,81,16,141.8,265.72,786,325,BENIGN
18427,30376,304,438,13790,12232,721,1470,984.3,227.16,36,35.64,49.44,26,13,145.34,281.33,121,304,MALICIOUS
55519,40468,480,281,2815,8359,1217,814,1065.24,29.94,38,16.73,9.58,56,19,203.01,448.08,80,255,BENIGN
53844,50656,78,371,4136,13178,1026,1053,734.98,234.91,23,92.29,16.67,48,11,914.62,79.64,717,381,BENIGN
19075,78309,261,75,12222,12986,389,1313,931.0,119.42,30,21.27,36.87,25,36,724.52,417.64,755,453,BENIGN
47635,87473,103,375,3951,14529,716,524,1150.24,100.57,33,41.21,14.11,48,27,34.5,176.29,647,235,BENIGN
13663,55023,277,365,2909,6028,309,727,924.64,332.68,33,77.84,3.25,82,30,313.5,392.4,93,276,MALICIOUS
16022,37826,210,491,14056,8622,654,638,1476.11,489.08,20,7.3,39.64,34,12,735.56,123.69,307,261,BENIGN
19664,47812,492,77,1952,4772,311,252,764.22,326.7,32,38.04,0.34,48,1,766.05,193.6,753,78,BENIGN
24300,57334,478,310,9208,3687,829,1234,4.99,79.08,32,78.25,5.99,76,9,778.78,167.65,174,55,BENIGN
32870,51092,476,265,8236,11077,126,1490,734.41,492.29,30,57.12,17.31,20,27,944.5,0.99,97,267,BENIGN
52756,24682,152,190,4364,4344,1314,53,799.91,447.89,35,67.91,40.74,14,38,5.18,379.12,679,243,MALICIOUS
18942,18137,242,176,1948,14792,1109,1192,276.96,214.99,27,27.38,1.46,66,29,606.68,16.94,104,417,BENIGN
63408,4277,153,319,610,6997,798,1402,607.06,108.72,33,42.69,7.3,96,25,419.93,465.32,280,18,BENIGN
50584,26735,10,424,8690,13170,684,495,1104.58,83.53,24,76.73,16.72,33,28,597.47,349.29,930,474,BENIGN
39053,55047,2,154,6714,3410,416,1052,1190.76,224.52,39,89.25,14.44,6,22,20.46,384.14,587,112,BENIGN
23340,32661,409,351,12161,10718,1352,964,1391.15,368.28,20,43.61,12.34,46,29,228.8,297.38,547,415,BENIGN
11380,92992,445,223,13133,5246,374,233,718.34,2.81,37,25.27,21.62,78,40,130.85,89.06,666,348,BENIGN
11835,55269,56,111,11070,2657,104,107,1262.6,490.74,25,35.56,10.69,56,33,959.79,298.3,105,252,BENIGN
36373,99772,152,441,10015,12083,818,1086,481.6,305.26,35,53.94,32.84,34,18,983.93,149.61,740,227,BENIGN
30885,50366,153,344,4288,4869,193,341,854.83,26.48,21,0.61,27.94,8,22,128.92,121.16,318,231,BENIGN
58807,38530,76,351,4743,8267,1014,875,297.64,406.32,30,44.34,30.46,66,46,487.59,78.65,713,51,BENIGN
13899,21727,124,395,14138,14122,1312,1384,914.32,354.1,21,77.0,27.85,61,39,537.31,244.66,702,386,BENIGN
58885,70665,116,426,136,9102,721,179,1311.49,274.23,32,0.31,20.96,95,31,727.78,74.8,511,327,BENIGN
65397,54055,300,293,11542,10246,1387,48,302.56,34.1,36,6.02,17.34,58,12,422.6,408.55,965,169,MALICIOUS
4970,68341,323,255,1063,12207,1073,763,153.31,237.51,35,68.81,9.93,29,7,239.35,103.33,588,135,MALICIOUS
65012,95232,291,236,6995,9586,203,956,655.75,444.15,31,85.58,36.14,47,40,463.66,228.8,489,388,BENIGN
47301,98515,458,180,3898,13953,133,646,158.08,424.9,23,71.82,32.18,37,36,254.97,121.78,104,145,BENIGN
3564,33888,122,131,2602,9123,472,738,386.83,210.15,23,18.1,17.42,36,40,80.91,256.54,694,492,BENIGN
11326,20706,488,356,1188,13205,1017,176,641.5,29.06,38,75.46,0.72,99,13,984.48,242.06,362,361,MALICIOUS
35799,96552,406,357,6169,13653,686,1283,739.35,205.47,27,91.71,20.67,74,20,829.59,143.14,777,467,BENIGN
1435,41188,483,424,12423,762,738,728,1099.96,172.75,23,47.12,26.11,11,16,904.89,88.92,2,170,BENIGN
2214,31982,236,216,5128,7150,158,198,1487.66,445.71,21,38.79,40.0,53,14,214.24,114.22,692,266,BENIGN
55129,75927,106,375,7319,7523,612,1422,442.14,461.43,29,65.8,18.79,81,44,339.99,446.44,355,284,BENIGN
63361,87566,458,469,11075,2569,428,834,1481.53,498.44,31,52.09,21.72,46,3,766.57,461.53,14,213,MALICIOUS
61179,65557,40,489,6423,8777,266,179,1077.41,152.13,33,10.84,31.8,63,25,895.07,404.29,448,210,BENIGN
5864,71100,198,218,12522,6678,1356,831,62.41,257.82,37,94.46,27.33,19,12,106.78,234.32,203,81,BENIGN
12787,11607,296,148,1459,3490,113,1165,583.34,320.81,26,65.75,18.54,50,27,681.9,34.4,722,24,BENIGN
46636,85275,294,388,7840,9170,1393,1061,381.05,77.24,37,73.05,8.21,55,35,559.51,161.44,135,108,BENIGN
45979,92285,248,23,9597,2370,1117,402,299.12,29.23,26,78.56,22.18,39,29,470.77,132.5,588,296,BENIGN
55748,25969,220,324,3013,13594,771,716,642.23,312.04,32,48.73,4.84,52,48,607.14,262.02,420,481,BENIGN
2428,35277,6,204,8167,9790,1350,1420,1146.32,442.79,21,9.51,29.65,0,20,232.95,172.15,831,256,BENIGN
48409,48508,103,39,13956,1000,309,987,573.68,297.96,27,30.98,5.74,23,7,256.06,383.5,8,385,BENIGN
59369,34819,200,493,3370,6432,1213,150,1303.17,334.76,39,35.38,7.28,61,26,25.92,331.46,867,37,BENIGN
14352,44169,210,17,9577,12051,507,393,1440.67,442.01,26,86.6,42.81,15,7,637.15,247.18,694,157,BENIGN
13503,80327,315,280,7302,11319,786,851,1278.63,144.21,27,80.74,7.4,64,11,301.89,16.95,555,253,BENIGN
15970,6679,385,243,12654,2070,1118,358,1114.1,477.94,20,32.28,8.78,32,25,478.02,297.67,18,434,BENIGN
54316,3568,90,499,13162,9524,1009,59,325.43,467.31,26,80.34,39.72,98,27,729.97,380.0,803,475,MALICIOUS
4309,9753,3,405,7868,3392,46,1254,14.74,336.41,28,34.89,49.92,26,6,795.57,485.69,865,404,BENIGN
31733,84076,89,401,2990,7224,1006,287,515.82,344.08,34,64.46,20.22,42,28,533.67,402.42,926,443,BENIGN
21524,12091,366,84,12503,7707,422,318,171.97,15.88,27,54.21,37.42,64,9,353.16,40.77,512,21,BENIGN
64482,30543,312,199,1093,2128,1085,1017,1101.06,288.82,30,73.72,15.92,21,47,106.19,256.72,183,91,BENIGN
39512,2640,254,128,11182,9033,173,1131,788.11,417.49,36,16.45,2.31,13,43,274.97,131.0,135,406,BENIGN
11300,36601,205,348,13888,5243,170,407,145.39,161.46,27,58.5,10.45,83,3,708.31,452.2,190,43,MALICIOUS
18278,85101,343,348,12886,3138,195,742,333.73,497.59,27,76.47,1.26,95,39,587.34,223.54,129,284,BENIGN
26091,59509,378,232,7560,12926,51,221,207.53,314.94,39,34.69,42.24,45,37,437.75,486.04,835,398,BENIGN
24813,49955,93,282,3656,3930,1060,2,561.88,169.52,23,6.25,12.72,60,19,973.7,100.67,154,310,BENIGN
16682,15195,490,493,6523,1330,322,129,383.05,439.64,33,43.09,8.55,78,48,860.35,174.51,435,75,BENIGN
3001,25701,457,394,1187,14966,1273,977,40.81,197.65,35,20.4,30.21,70,28,543.8,454.82,65,441,BENIGN
24896,24744,392,339,7545,2623,450,1294,86.4,415.47,38,89.49,23.27,88,37,621.0,238.18,753,258,BENIGN
2465,23160,487,164,4393,3637,1009,1223,1315.79,428.66,36,81.22,1.61,33,36,479.07,349.66,506,237,BENIGN
56644,21227,188,356,2434,10164,99,23,691.82,211.23,26,84.86,40.25,57,45,803.2,107.01,387,493,BENIGN
60990,19700,447,29,12064,10263,951,1341,1259.46,8.47,28,24.94,36.55,91,17,231.57,379.64,193,243,BENIGN
53143,63363,481,319,12209,8583,396,372,208.95,358.13,22,41.51,47.94,12,35,708.82,232.2,49,499,BENIGN
8101,59723,97,137,684,14300,1419,953,219.3,107.81,22,45.33,2.08,98,8,648.96,405.17,498,321,MALICIOUS
2445,70184,54,375,14944,12427,721,1048,137.45,167.19,21,78.08,40.25,70,23,56.35,62.7,734,147,BENIGN
61012,67230,13,304,3186,13567,286,1277,1295.92,439.61,20,70.45,37.89,70,19,317.06,30.44,554,35,BENIGN
6766,37385,184,387,9986,14821,145,615,399.27,347.73,25,11.79,26.96,5,19,613.44,45.83,834,262,BENIGN
32943,42522,191,485,12908,3454,1121,1356,615.66,259.19,27,1.78,40.24,16,6,230.28,83.84,986,325,BENIGN
9905,81041,364,268,781,2113,1419,854,431.56,6.5,38,83.56,14.79,62,37,381.9,117.43,990,476,BENIGN
61582,32826,249,251,12568,13828,284,39,454.26,180.98,32,53.23,12.38,58,24,180.34,1.21,936,23,BENIGN
7167,54768,220,168,14039,13543,924,1114,301.56,249.3,34,70.09,5.7,33,12,556.36,3.36,143,223,BENIGN
56173,59848,262,38,3440,6752,115,258,406.15,287.31,31,30.03,26.52,68,45,271.76,384.49,625,422,BENIGN
52665,5074,321,433,7165,12153,535,1332,1176.17,32.43,34,77.03,28.45,84,48,356.52,76.71,570,66,BENIGN
8332,62410,331,185,7007,178,974,1131,908.82,90.31,21,8.16,17.54,10,40,630.49,499.39,22,366,BENIGN
56026,21239,232,281,11769,13061,1403,899,947.15,33.37,27,7.35,5.4,37,33,150.53,328.47,400,299,BENIGN
64846,63611,326,427,10791,12651,1375,83,1131.94,491.48,27,97.3,33.13,2,8,321.01,352.83,892,368,BENIGN
6422,80162,409,397,11732,13025,1223,485,1230.18,92.44,38,87.59,39.95,79,19,980.7,269.63,379,56,BENIGN
62064,68389,111,10,717,13890,900,1423,1213.53,217.14,31,24.0,26.89,60,46,174.48,181.28,140,463,BENIGN
46914,77003,1,484,7713,12704,1419,226,985.38,187.1,32,87.53,31.92,56,2,115.76,75.17,810,243,BENIGN
62700,66166,186,126,13724,3953,795,434,343.25,152.58,27,69.13,14.95,22,47,815.25,269.67,410,336,BENIGN
22881,37994,414,367,4073,10439,628,158,579.44,173.93,25,25.13,37.73,20,16,158.62,32.47,56,207,BENIGN
2334,42155,269,339,10516,1882,1061,657,958.2,443.94,20,95.05,31.33,97,48,421.91,317.07,626,405,BENIGN
59426,32010,202,85,1714,2561,157,394,731.3,56.85,32,98.46,24.83,19,14,566.54,27.74,140,189,BENIGN
63293,97174,222,110,2361,14354,1334,1216,954.02,142.26,37,53.54,45.76,92,36,795.47,52.46,584,50,BENIGN
9109,48041,429,406,819,14745,1335,787,483.38,304.77,20,11.33,45.58,58,21,575.31,442.52,292,42,MALICIOUS
62853,82599,328,142,6436,13513,271,156,178.44,428.77,22,82.72,12.36,40,26,917.13,491.98,99,387,BENIGN
23878,75577,194,265,9264,10784,1266,168,468.38,76.36,28,22.09,34.61,99,4,155.12,14.77,579,248,MALICIOUS
51278,47763,358,6,8839,12130,1113,1074,636.44,358.21,21,75.7,14.76,63,20,294.06,436.28,755,457,BENIGN
46985,11013,303,467,6125,10986,45,1311,229.41,138.81,38,29.95,40.84,72,22,952.57,103.41,567,497,BENIGN
40400,69443,113,392,6184,7452,3,1434,314.3,354.0,27,32.19,22.58,13,44,526.17,477.85,861,336,BENIGN
13938,25632,71,319,1774,3735,507,213,787.75,497.18,34,29.23,35.3,53,39,501.04,484.24,128,212,BENIGN
3387,54439,126,209,5327,1184,74,1104,463.24,494.19,29,70.68,20.0,58,26,673.14,68.74,32,493,BENIGN
41312,25272,33,47,5686,755,819,1007,792.83,495.16,29,25.78,46.72,31,30,33.73,366.95,51,122,BENIGN
52779,2757,347,257,4130,6746,53,664,1074.0,302.88,30,91.65,7.43,62,35,43.8,473.94,392,343,BENIGN
23753,49278,319,73,245,14181,194,1074,151.24,45.71,27,71.15,20.91,46,19,190.8,384.67,144,428,BENIGN
34342,25542,150,483,3422,4031,561,442,427.94,120.4,38,83.92,12.0,83,23,243.46,78.18,709,144,BENIGN
61074,54802,353,343,14086,2474,1440,534,565.99,450.84,28,11.23,32.71,85,5,827.75,235.82,224,241,MALICIOUS
7930,14677,410,254,2764,9087,302,670,1417.33,449.62,20,2.26,4.77,21,21,527.29,484.46,484,235,MALICIOUS
26086,21408,325,21,13973,1980,416,259,364.86,298.58,28,55.44,11.6,11,7,739.37,21.29,60,477,BENIGN
48963,18827,115,497,13140,8450,13,951,1393.09,314.71,27,46.06,9.79,19,47,429.16,69.93,397,454,BENIGN
23030,27707,283,306,2361,11555,1498,499,677.24,454.09,35,76.98,27.3,73,44,967.96,232.6,433,28,BENIGN
29391,17468,330,456,9378,9080,307,1124,126.95,299.96,36,84.61,20.18,33,33,267.19,491.62,899,193,BENIGN
12736,4058,147,324,8231,10967,345,45,534.88,473.83,23,5.08,2.03,13,17,47.16,111.24,456,227,BENIGN
48239,72708,228,396,483,3594,594,255,269.46,488.51,20,77.21,49.25,12,11,411.03,456.18,676,20,BENIGN
10144,13660,71,18,10665,4311,223,1410,161.12,335.01,24,55.29,12.54,96,23,896.97,17.75,66,298,BENIGN
51402,13722,202,71,7243,2493,1018,804,409.7,42.99,21,57.29,46.67,3,22,433.16,69.92,52,345,BENIGN
21128,27034,329,343,10571,6279,1430,375,556.4,46.17,32,37.86,41.93,38,35,711.17,434.41,915,433,BENIGN
37268,80137,216,334,1203,3293,302,238,440.13,20.9,39,35.01,37.14,5,48,939.23,413.99,918,432,MALICIOUS
11208,79757,80,260,6207,4200,1416,946,1131.54,62.61,30,58.93,45.35,61,15,632.15,351.95,113,148,BENIGN
46620,10490,27,125,5010,12479,129,1341,926.54,356.46,25,61.5,3.88,25,8,849.42,83.69,755,470,BENIGN
17494,81262,163,166,10006,11060,1159,1491,1237.77,130.7,26,29.65,1.41,44,36,287.93,437.36,389,282,BENIGN
25402,70108,137,12,9754,10771,703,736,48.41,481.26,25,47.9,5.36,77,46,737.3,405.91,611,225,BENIGN
53630,25198,235,412,10644,5256,767,806,625.88,285.91,24,82.41,34.01,88,23,705.36,454.3,369,71,MALICIOUS
21868,35488,251,422,3960,9764,15,652,573.93,323.54,34,17.3,33.01,45,3,854.8,278.28,159,301,BENIGN
47514,87380,77,197,5020,11602,1009,1349,1357.18,158.5,27,35.04,46.8,58,43,313.89,220.4,469,215,BENIGN
63292,28010,184,484,9504,11665,1235,1384,852.01,307.0,34,56.1,47.34,82,7,80.95,351.68,144,26,BENIGN
27208,22740,205,242,7057,9701,394,1015,944.87,379.15,39,85.01,41.23,76,22,468.59,15.59,493,101,BENIGN
54715,19703,110,109,6418,8403,505,164,668.23,218.3,23,14.31,33.87,76,16,797.34,241.14,181,278,BENIGN
61685,32006,344,252,10588,5517,1,1088,156.85,34.39,38,88.73,36.09,24,6,987.06,472.19,193,238,MALICIOUS
54655,67645,380,491,13625,12739,1400,1419,647.5,166.04,20,11.87,31.9,39,39,753.92,392.01,864,142,BENIGN
13707,93875,354,286,14878,6506,877,672,1087.4,402.57,24,4.15,7.14,71,4,391.65,14.96,519,117,MALICIOUS
13144,53622,389,410,3912,718,1293,783,1018.86,366.63,20,64.11,26.5,40,42,3.63,277.55,971,439,BENIGN
62629,15519,496,490,1839,9032,990,765,1102.72,438.09,25,53.0,9.89,50,16,29.7,237.94,781,62,MALICIOUS
3830,16376,128,107,1414,3634,3,812,1060.45,85.12,28,30.81,19.72,11,16,235.52,298.76,238,149,BENIGN
48572,28579,368,452,8956,3203,1208,270,1341.17,481.25,32,14.57,46.34,19,13,435.29,101.94,295,417,BENIGN
31656,84141,210,426,870,11175,459,330,484.94,321.37,39,99.62,44.74,41,30,499.49,227.49,559,491,MALICIOUS
52885,82334,62,207,13548,12220,508,834,591.91,56.95,22,30.39,25.72,87,43,947.36,14.88,857,417,BENIGN
62258,98242,52,76,14033,3193,1410,1367,1354.5,71.96,39,73.97,35.66,77,47,909.49,385.8,553,103,BENIGN
47264,48454,288,153,2351,2333,74,725,136.18,253.91,28,42.0,4.11,5,13,703.59,464.4,744,279,BENIGN
24484,42664,352,128,11167,7251,1474,362,263.63,235.85,26,68.93,42.24,54,1,760.11,35.29,749,216,MALICIOUS
63440,85369,139,312,147,14912,1480,406,974.65,30.75,21,29.19,4.72,3,5,366.09,432.25,431,236,BENIGN
56088,46906,202,498,2823,3729,1360,1184,1277.88,20.82,23,18.16,11.26,84,44,833.74,380.15,426,144,MALICIOUS
47998,49629,144,130,4561,4226,1047,1236,224.29,236.35,23,31.33,5.55,44,23,329.25,17.79,380,402,MALICIOUS
38684,35121,26,46,1645,13172,1328,644,989.66,403.73,28,4.47,24.29,8,4,729.53,19.93,715,281,MALICIOUS
39660,28170,340,221,11096,9862,427,471,797.57,272.42,22,43.03,20.73,36,3,633.6,220.79,155,473,MALICIOUS
14306,24077,1,153,9510,14899,39,179,278.93,170.16,21,43.56,43.36,18,21,210.98,255.81,390,492,BENIGN
48139,6120,226,101,5987,1177,7,781,811.69,29.88,25,98.58,23.39,60,9,633.61,386.87,487,365,BENIGN
42584,90597,113,186,9752,125,788,1051,315.38,258.88,39,34.13,44.87,29,37,80.13,62.83,536,199,MALICIOUS
34743,60778,387,224,9420,3116,353,639,1380.42,399.81,23,27.19,41.05,13,5,441.75,146.79,274,434,BENIGN
62304,8286,389,491,10159,656,468,436,930.11,312.57,33,71.85,31.84,83,49,557.94,270.05,609,109,BENIGN
41654,1001,279,66,9871,7969,1393,91,411.43,47.83,39,86.11,5.28,20,41,971.83,30.8,358,112,BENIGN
24381,83413,166,36,13139,11369,119,647,621.83,51.82,20,38.25,46.12,81,3,53.27,434.03,336,445,BENIGN
2249,5817,426,325,13285,8537,338,45,943.98,382.9,31,29.22,24.97,20,37,878.35,204.59,310,8,BENIGN
39275,36033,300,159,13649,3840,761,881,1370.08,112.26,24,12.54,33.14,60,35,251.11,128.79,947,439,BENIGN
61985,13779,67,497,12738,7637,909,789,918.53,197.07,38,53.31,28.37,23,44,328.82,372.27,37,36,MALICIOUS
3866,36940,274,490,12867,12483,735,863,26.16,319.39,24,67.95,48.15,32,6,645.03,277.24,438,321,BENIGN
29461,84502,64,187,10542,9071,399,195,218.2,158.69,27,45.75,45.14,4,30,963.65,126.25,584,419,BENIGN
4693,26982,272,25,8446,13852,622,46,806.15,483.38,36,96.38,34.69,0,38,795.96,439.52,423,5,BENIGN
24404,92410,493,86,9711,11009,225,1199,561.9,230.98,36,15.38,21.95,84,34,103.81,48.34,663,70,BENIGN
34212,5931,90,219,10703,9761,1280,285,622.98,345.65,27,92.73,15.37,48,22,41.88,339.65,243,133,MALICIOUS
20335,69093,464,223,8207,1987,85,958,736.08,36.23,30,68.18,3.84,44,24,924.95,343.67,782,376,BENIGN
51317,83476,115,259,11222,13116,425,865,1440.74,79.17,38,50.43,2.69,27,28,944.32,164.84,476,17,BENIGN
54533,37817,202,53,12174,8249,908,488,262.84,393.63,35,61.47,9.45,34,22,450.52,398.96,443,346,BENIGN
42439,23719,430,251,193,8961,574,256,97.99,65.35,21,68.9,49.84,45,29,403.76,6.86,926,43,BENIGN
21726,56764,17,164,9888,2426,215,960,54.12,394.97,37,81.14,26.41,28,4,688.96,386.64,599,201,MALICIOUS
64704,47,474,330,5711,3621,118,1047,316.15,198.17,22,26.7,30.39,93,18,257.13,25.1,151,276,MALICIOUS
62392,71119,219,497,2783,7519,150,319,961.99,372.99,27,70.14,46.33,35,19,138.83,409.91,719,310,BENIGN
12394,46449,393,432,11105,4162,14,570,1307.54,150.28,39,26.06,27.98,73,20,512.67,380.0,688,36,BENIGN
36277,11660,38,255,11589,7195,84,694,490.23,375.61,25,87.8,49.51,58,18,455.01,471.68,676,3,BENIGN
20831,1626,400,163,8127,12309,1415,1316,1213.18,466.12,38,12.86,0.91,69,20,777.57,12.38,988,92,BENIGN
21131,70514,365,191,12314,6011,229,786,1203.35,262.59,36,91.02,22.58,29,14,520.78,162.22,884,128,BENIGN
43359,22481,5,326,9786,3185,929,71,738.43,236.14,34,54.96,38.69,31,27,195.23,363.78,473,191,BENIGN
2553,17452,128,36,4461,2199,482,620,337.3,396.47,34,67.5,24.91,14,46,793.15,172.97,772,293,BENIGN
41024,13791,485,17,7396,11275,8,1026,889.48,193.24,26,75.74,36.69,26,45,161.13,289.05,206,381,BENIGN
37255,34798,297,326,13479,4218,1328,1314,273.75,190.85,31,30.22,19.98,2,3,935.35,2.86,695,276,BENIGN
13839,51108,234,232,5584,13197,522,246,1391.42,126.16,30,61.7,43.86,44,35,763.27,233.68,240,365,BENIGN
34470,42201,189,239,5745,12023,560,1072,893.6,245.61,36,91.8,22.7,21,13,121.46,224.98,891,226,BENIGN
47483,95788,327,296,1721,7282,1394,1464,1346.84,417.59,21,71.56,30.05,3,40,893.16,233.64,958,438,BENIGN
49729,18141,319,421,12150,687,1234,792,839.64,458.51,30,23.08,41.38,49,12,129.11,250.42,663,421,BENIGN
4187,55642,53,199,11092,13605,583,684,24.11,150.55,36,38.5,5.21,30,2,127.06,472.02,960,307,BENIGN
61999,40005,204,375,12248,9075,956,126,125.58,130.98,25,49.48,15.25,80,28,716.44,498.78,253,239,BENIGN
18979,81653,154,72,8888,682,1288,838,1253.96,103.97,23,29.6,2.46,22,2,53.15,12.99,991,119,BENIGN
34424,35770,246,442,8247,4532,301,239,551.57,219.28,26,11.39,46.47,52,47,708.3,294.97,267,406,BENIGN
15172,80683,339,296,10680,1876,1048,396,595.64,301.17,34,48.94,41.47,32,3,731.63,114.3,125,283,MALICIOUS
19259,57384,202,472,13286,10575,645,179,925.43,222.85,37,21.29,49.28,95,8,178.1,227.19,478,111,BENIGN
2681,50341,458,325,3499,2832,374,1258,1382.65,147.8,23,35.31,16.33,12,42,920.15,305.74,485,255,BENIGN
63489,32276,486,307,13758,9886,366,646,1446.79,409.45,27,41.37,36.52,80,5,495.42,141.61,641,151,BENIGN
32224,89377,421,164,14052,8850,671,814,292.77,450.58,24,11.76,29.78,19,6,576.71,37.72,173,313,MALICIOUS
10216,73595,423,182,11672,9791,31,975,579.91,65.81,35,69.22,14.69,16,26,263.8,34.41,605,149,BENIGN
47261,38272,86,9,6371,12754,526,1407,377.75,139.89,27,52.17,27.35,55,2,192.7,399.36,471,115,BENIGN
57919,80314,149,50,9068,14803,741,1238,1297.66,413.57,31,0.67,47.51,95,29,949.19,410.35,921,224,BENIGN
57904,93863,421,273,1583,2999,210,1094,783.91,496.72,26,57.2,0.42,76,12,361.15,81.04,361,139,BENIGN
23674,68575,105,76,4755,14262,1047,284,482.93,408.05,37,69.31,0.25,1,7,611.47,378.55,191,81,BENIGN
16376,57242,459,106,8664,4209,822,718,764.28,481.88,23,5.01,30.12,57,20,280.56,280.75,84,409,BENIGN
61315,74523,275,472,8274,10798,1090,432,856.54,187.9,35,69.6,42.22,63,49,395.97,179.9,853,9,BENIGN
51195,39745,324,5,3129,12926,1450,770,1241.7,410.28,37,49.82,17.97,3,42,755.86,423.44,754,159,BENIGN
49595,36210,314,284,12618,9850,799,874,759.34,325.87,24,73.78,43.11,21,46,655.26,161.69,777,177,MALICIOUS
25391,89765,377,221,7159,7698,650,532,270.64,408.95,35,62.31,49.11,8,27,944.12,405.18,908,405,BENIGN
2358,48686,51,241,11900,348,801,1170,811.73,472.99,20,53.02,32.17,96,26,923.53,392.39,97,455,BENIGN
9862,3149,72,152,5525,13939,1385,15,1143.85,166.25,28,83.88,20.59,28,46,520.5,214.91,482,428,BENIGN
37121,22999,22,12,10339,13312,1123,1177,314.96,68.86,33,32.97,26.73,5,28,878.79,392.97,64,328,BENIGN
57566,50157,50,420,6190,367,561,1367,555.48,309.81,30,61.39,18.53,0,13,288.16,470.61,347,320,MALICIOUS
1470,48643,238,391,2276,4918,1100,1144,1082.88,497.54,28,31.94,26.29,40,22,359.19,369.69,478,40,MALICIOUS
3749,80254,411,22,3946,2276,1087,838,1102.92,48.73,30,10.88,25.6,3,17,131.34,72.16,888,304,MALICIOUS
57167,26738,282,289,289,3126,1334,1221,299.02,462.47,30,36.17,3.34,23,36,816.4,384.14,549,226,BENIGN
31913,26350,81,133,6208,11281,1008,470,416.83,129.25,22,33.9,41.93,19,12,309.05,362.55,884,386,BENIGN
46421,95810,336,437,5554,6373,1352,655,1024.45,181.92,29,36.15,47.87,45,16,547.47,462.86,371,380,MALICIOUS
4570,86162,212,359,7951,4072,1127,297,960.09,67.3,30,68.1,44.88,55,32,598.21,304.43,604,129,BENIGN
25620,23968,81,120,353,1902,1287,838,1128.95,75.68,25,5.86,34.19,11,26,907.97,88.55,295,427,BENIGN
18179,29858,265,63,4150,9351,1272,1474,521.7,150.84,34,49.46,5.32,72,30,464.93,311.23,579,405,MALICIOUS
24478,11989,9,159,9415,1185,1007,75,1159.46,112.74,29,53.14,43.47,2,35,507.74,88.04,720,490,BENIGN
39420,43614,268,290,1506,8154,339,1260,834.14,418.21,21,46.73,43.83,83,45,527.38,113.81,678,416,BENIGN
9568,60826,447,287,1756,13610,758,330,196.53,455.87,27,46.56,1.32,65,9,109.8,53.15,357,58,MALICIOUS
19585,68501,4,197,2260,10620,199,173,1183.85,280.33,24,24.02,21.8,50,12,192.84,201.76,508,312,BENIGN
47085,28683,339,490,13932,2174,125,1430,601.8,163.2,37,97.8,23.55,22,8,227.24,374.7,744,225,BENIGN
30818,7705,262,12,10726,11810,734,274,1033.66,386.05,38,64.25,13.53,38,26,483.43,454.01,709,151,MALICIOUS
4350,5483,83,69,9636,7842,100,561,112.67,56.46,32,7.67,9.12,45,46,651.49,209.3,796,88,BENIGN
55813,65263,19,476,1274,2917,64,388,1002.83,295.19,26,90.44,35.63,12,46,895.23,84.51,725,496,BENIGN
64952,64641,124,439,4157,11064,14,954,551.14,492.0,32,12.97,10.36,48,45,709.71,119.16,786,476,BENIGN
60680,92833,69,173,8598,9440,282,666,760.12,16.67,38,4.94,37.7,23,15,437.14,342.61,280,355,BENIGN
1512,68648,207,280,4935,5804,1131,1459,312.66,458.67,29,88.15,39.39,87,20,655.69,322.4,358,483,BENIGN
63442,4456,483,239,11666,14596,38,964,1386.45,447.71,21,42.74,45.01,76,30,652.74,416.88,937,241,BENIGN
